userId,genre_rank,genre,watch_count,avg_user_genre_rating
195,1,Documentary,2,4.5
195,2,Musical,2,4.5
195,3,Crime,35,4.143
195,4,War,8,4.125
195,5,Mystery,19,4.079
196,1,War,7,4.143
196,2,Animation,9,3.889
196,3,Musical,7,3.857
196,4,IMAX,3,3.667
196,5,Mystery,7,3.429
197,1,Crime,6,4.167
197,2,Animation,4,4.0
197,3,Mystery,2,4.0
197,4,Children,6,3.667
197,5,Fantasy,6,3.667
198,1,War,10,4.6
198,2,Film-Noir,6,4.5
198,3,Romance,61,4.41
198,4,Musical,16,4.25
198,5,Animation,4,4.25
199,1,Romance,5,4.0
199,2,Children,9,3.889
199,3,Comedy,25,3.88
199,4,Adventure,58,3.828
199,5,Drama,36,3.611
200,1,Romance,2,4.0
200,2,Crime,8,3.563
200,3,Drama,10,3.45
200,4,Thriller,12,3.042
200,5,Comedy,5,2.6
201,1,Crime,28,3.464
201,2,Musical,5,3.4
201,3,Comedy,80,3.362
201,4,Drama,59,3.322
201,5,Romance,50,3.22
202,1,Crime,12,4.25
202,2,War,3,3.833
202,3,Drama,22,3.818
202,4,Romance,6,3.75
202,5,Sci-Fi,4,3.75
203,1,War,15,4.333
203,2,Horror,11,4.0
203,3,Romance,71,3.958
203,4,Drama,117,3.957
203,5,Mystery,18,3.889
204,1,War,6,4.667
204,2,Fantasy,4,4.5
204,3,Drama,25,4.4
204,4,Crime,10,4.4
204,5,Mystery,3,4.333
205,1,War,3,4.333
205,2,Drama,28,3.5
205,3,Children,2,3.5
205,4,Thriller,24,3.208
205,5,Crime,13,3.0
206,1,Mystery,6,4.0
206,2,Action,21,3.833
206,3,Thriller,21,3.81
206,4,Romance,18,3.778
206,5,Musical,2,3.75
207,1,Mystery,11,3.909
207,2,Drama,63,3.905
207,3,Romance,19,3.895
207,4,Horror,5,3.8
207,5,Crime,28,3.786
208,1,War,3,4.667
208,2,Drama,11,3.636
208,3,Fantasy,3,3.333
208,4,Romance,4,3.25
208,5,Adventure,9,3.222
209,1,Sci-Fi,8,4.5
209,2,War,6,4.5
209,3,Drama,58,4.241
209,4,Action,13,4.231
209,5,Musical,22,4.227
210,1,War,9,4.333
210,2,Crime,28,4.25
210,3,Drama,59,4.22
210,4,Mystery,14,4.143
210,5,Sci-Fi,15,4.133
211,1,Western,5,4.3
211,2,Musical,28,4.179
211,3,Romance,43,4.116
211,4,Drama,105,4.038
211,5,War,14,4.0
212,1,Fantasy,2,4.5
212,2,Romance,10,4.2
212,3,Drama,22,4.091
212,4,Comedy,5,4.0
212,5,Crime,3,4.0
213,1,Film-Noir,28,4.518
213,2,Western,26,4.308
213,3,War,42,4.214
213,4,Crime,113,4.128
213,5,Mystery,52,4.115
214,1,Comedy,9,3.833
214,2,Thriller,4,3.5
214,3,Drama,6,3.417
214,4,Romance,5,3.4
214,5,Horror,3,3.333
215,1,Crime,5,4.1
215,2,Sci-Fi,22,4.091
215,3,Animation,6,4.083
215,4,Adventure,29,4.034
215,5,Thriller,8,4.0
216,1,Horror,8,4.75
216,2,Thriller,6,4.0
216,3,Sci-Fi,2,4.0
216,4,Comedy,7,3.857
216,5,Romance,5,3.4
217,1,Horror,2,4.0
217,2,Mystery,5,3.8
217,3,Romance,3,3.667
217,4,Crime,7,3.571
217,5,Comedy,4,3.5
218,1,Film-Noir,2,5.0
218,2,Western,5,4.6
218,3,Crime,38,4.408
218,4,Romance,79,4.285
218,5,Drama,164,4.284
219,1,War,9,3.778
219,2,Children,9,3.333
219,3,Drama,39,3.154
219,4,Action,47,3.085
219,5,Adventure,24,3.042
220,1,Film-Noir,4,3.875
220,2,Documentary,15,3.767
220,3,Animation,54,3.731
220,4,Mystery,50,3.67
220,5,Drama,329,3.62
221,1,Mystery,4,5.0
221,2,War,2,5.0
221,3,Crime,14,4.714
221,4,Thriller,19,4.579
221,5,Fantasy,2,4.5
222,1,War,3,4.667
222,2,Crime,6,4.5
222,3,Comedy,21,4.048
222,4,Fantasy,2,4.0
222,5,Musical,2,4.0
223,1,Comedy,8,5.0
223,2,Romance,9,4.889
223,3,Mystery,6,4.667
223,4,Sci-Fi,3,4.667
223,5,Crime,9,4.556
224,1,Film-Noir,8,4.313
224,2,War,67,3.896
224,3,Documentary,33,3.833
224,4,Crime,215,3.774
224,5,Western,23,3.761
225,1,Adventure,4,4.5
225,2,IMAX,2,4.5
225,3,Drama,15,4.267
225,4,Crime,5,4.2
225,5,Thriller,7,4.143
226,1,Romance,14,4.5
226,2,Adventure,15,4.4
226,3,Comedy,23,4.391
226,4,Action,12,4.333
226,5,Drama,17,4.235
227,1,Romance,4,5.0
227,2,Mystery,2,4.5
227,3,Thriller,5,4.4
227,4,Drama,18,4.278
227,5,War,4,4.25
228,1,Documentary,6,4.583
228,2,Animation,31,4.403
228,3,Film-Noir,5,4.3
228,4,Mystery,62,4.242
228,5,Musical,9,4.222
229,1,Fantasy,3,4.0
229,2,Crime,15,3.3
229,3,Comedy,10,3.2
229,4,Action,18,3.0
229,5,Adventure,11,2.909
230,1,Western,4,3.875
230,2,Drama,43,3.744
230,3,Comedy,18,3.639
230,4,Romance,11,3.591
230,5,War,6,3.583
231,1,Romance,4,5.0
231,2,Fantasy,3,4.5
231,3,Children,2,4.5
231,4,Thriller,5,4.3
231,5,IMAX,2,4.25
232,1,Documentary,37,4.23
232,2,War,32,4.141
232,3,Drama,455,4.077
232,4,Crime,194,4.018
232,5,Mystery,126,3.968
233,1,Mystery,3,4.333
233,2,Thriller,22,4.091
233,3,Crime,13,4.077
233,4,Sci-Fi,7,4.0
233,5,War,2,4.0
234,1,Crime,12,4.333
234,2,War,21,4.238
234,3,Sci-Fi,13,4.154
234,4,Drama,44,4.114
234,5,Action,32,4.0
235,1,War,11,4.0
235,2,Musical,19,3.684
235,3,Children,17,3.412
235,4,Drama,220,3.409
235,5,Film-Noir,5,3.4
236,1,Animation,13,4.385
236,2,Children,14,4.25
236,3,Horror,15,3.867
236,4,Fantasy,17,3.676
236,5,Crime,36,3.611
237,1,Crime,2,4.25
237,2,Action,9,4.111
237,3,Horror,4,4.0
237,4,Sci-Fi,3,4.0
237,5,Thriller,9,3.778
238,1,War,13,4.577
238,2,Film-Noir,2,4.5
238,3,Drama,129,4.209
238,4,Western,3,4.167
238,5,Romance,51,4.137
239,1,War,4,3.5
239,2,Crime,10,3.4
239,3,Comedy,26,3.115
239,4,Drama,25,3.08
239,5,Adventure,21,3.0
240,1,Crime,3,5.0
240,2,Sci-Fi,9,4.667
240,3,Animation,3,4.667
240,4,Fantasy,3,4.667
240,5,Adventure,9,4.444
241,1,Film-Noir,2,4.75
241,2,Mystery,33,4.47
241,3,Drama,96,4.297
241,4,Crime,58,4.233
241,5,Thriller,80,4.181
242,1,Film-Noir,4,4.75
242,2,Crime,29,4.276
242,3,Western,10,4.1
242,4,War,20,4.05
242,5,Mystery,23,4.043
243,1,Thriller,8,4.25
243,2,Crime,7,4.143
243,3,Romance,7,4.143
243,4,Action,12,4.0
243,5,Drama,7,4.0
244,1,Film-Noir,6,3.833
244,2,War,23,3.391
244,3,Musical,39,3.333
244,4,Romance,209,3.254
244,5,Drama,277,3.245
245,1,IMAX,3,4.667
245,2,Musical,4,4.5
245,3,Animation,3,4.333
245,4,Crime,15,4.0
245,5,Sci-Fi,2,4.0
246,1,Drama,13,4.077
246,2,Musical,3,4.0
246,3,Mystery,3,4.0
246,4,Animation,2,4.0
246,5,Horror,2,4.0
247,1,IMAX,17,4.206
247,2,Sci-Fi,30,4.05
247,3,Fantasy,24,3.958
247,4,Crime,8,3.938
247,5,Adventure,37,3.892
248,1,Adventure,10,5.0
248,2,Animation,3,5.0
248,3,Fantasy,3,5.0
248,4,Musical,2,5.0
248,5,War,5,4.8
249,1,Musical,3,4.5
249,2,Romance,4,4.125
249,3,Crime,2,3.75
249,4,Drama,8,3.688
249,5,Fantasy,4,3.5
250,1,Film-Noir,2,4.0
250,2,Crime,41,3.78
250,3,Mystery,19,3.763
250,4,IMAX,4,3.75
250,5,Animation,25,3.66
251,1,Children,2,4.0
251,2,Adventure,8,3.813
251,3,Mystery,4,3.75
251,4,Romance,3,3.667
251,5,War,3,3.5
252,1,IMAX,2,4.5
252,2,Drama,25,4.24
252,3,Crime,6,4.167
252,4,Romance,20,4.1
252,5,Film-Noir,3,4.0
253,1,War,7,4.357
253,2,Fantasy,7,4.071
253,3,Drama,72,4.069
253,4,IMAX,10,4.05
253,5,Romance,17,4.029
254,1,Adventure,9,4.667
254,2,Crime,9,4.667
254,3,Mystery,6,4.667
254,4,Action,16,4.594
254,5,Thriller,12,4.583
255,1,Film-Noir,5,3.9
255,2,War,40,3.788
255,3,Mystery,31,3.694
255,4,Drama,255,3.686
255,5,Documentary,12,3.667
256,1,War,3,5.0
256,2,Sci-Fi,4,4.875
256,3,Crime,7,4.857
256,4,Drama,7,4.786
256,5,Adventure,7,4.643
257,1,Crime,4,4.5
257,2,War,4,4.5
257,3,Thriller,3,4.5
257,4,Western,2,4.5
257,5,Action,8,4.375
258,1,Horror,2,4.0
258,2,Animation,3,3.667
258,3,Musical,3,3.667
258,4,Children,6,3.5
258,5,IMAX,2,3.5
259,1,Horror,2,4.25
259,2,Crime,11,4.0
259,3,Mystery,9,4.0
259,4,Comedy,13,3.885
259,5,Thriller,19,3.842
260,1,War,6,3.833
260,2,Drama,33,3.606
260,3,Mystery,2,3.5
260,4,Romance,22,3.409
260,5,Comedy,21,3.333
261,1,Western,8,3.938
261,2,War,21,3.881
261,3,Crime,55,3.664
261,4,Mystery,10,3.6
261,5,Drama,97,3.552
262,1,War,2,4.5
262,2,Crime,7,4.429
262,3,Drama,17,4.294
262,4,Mystery,4,4.125
262,5,Romance,7,4.0
263,1,Animation,2,4.5
263,2,War,5,4.4
263,3,Fantasy,3,4.333
263,4,Mystery,7,4.286
263,5,Adventure,10,4.2
264,1,Mystery,3,4.667
264,2,War,4,4.25
264,3,Thriller,21,4.143
264,4,Crime,11,4.0
264,5,Romance,7,4.0
265,1,Sci-Fi,8,4.625
265,2,War,5,4.6
265,3,Adventure,10,4.5
265,4,Drama,8,4.5
265,5,Action,19,4.421
266,1,Animation,2,5.0
266,2,IMAX,2,5.0
266,3,Musical,2,5.0
266,4,Romance,9,4.778
266,5,Adventure,13,4.385
267,1,Drama,53,4.415
267,2,War,10,4.3
267,3,Crime,20,4.2
267,4,Romance,14,4.0
267,5,Documentary,3,4.0
268,1,Documentary,5,3.5
268,2,Horror,5,3.5
268,3,IMAX,5,3.4
268,4,Mystery,18,3.389
268,5,Children,19,3.368
269,1,IMAX,3,4.167
269,2,Crime,33,3.773
269,3,Mystery,4,3.625
269,4,Action,55,3.5
269,5,Drama,34,3.5
270,1,Crime,18,4.5
270,2,War,3,4.333
270,3,Thriller,16,4.313
270,4,Drama,24,4.292
270,5,Mystery,6,3.833
271,1,Sci-Fi,6,4.167
271,2,Musical,3,4.0
271,3,Mystery,3,4.0
271,4,Action,13,3.692
271,5,Adventure,12,3.667
272,1,Sci-Fi,8,4.75
272,2,Thriller,5,4.6
272,3,Drama,8,4.25
272,4,Action,10,4.2
272,5,IMAX,2,4.0
273,1,Children,2,4.0
273,2,War,5,3.7
273,3,Crime,41,3.695
273,4,Mystery,21,3.69
273,5,Drama,64,3.664
274,1,War,3,4.0
274,2,Adventure,43,3.884
274,3,Mystery,6,3.833
274,4,Crime,29,3.759
274,5,Romance,8,3.75
275,1,Film-Noir,19,4.263
275,2,Mystery,47,4.138
275,3,Thriller,70,4.05
275,4,Crime,54,3.88
275,5,Western,4,3.875
276,1,Film-Noir,3,4.667
276,2,Drama,21,4.429
276,3,Mystery,12,4.417
276,4,Romance,9,4.111
276,5,Sci-Fi,15,4.033
277,1,Film-Noir,2,4.0
277,2,War,21,3.857
277,3,Crime,27,3.815
277,4,Animation,8,3.813
277,5,Children,5,3.8
278,1,Western,2,4.5
278,2,IMAX,5,4.3
278,3,Animation,27,4.259
278,4,War,14,4.214
278,5,Musical,7,4.214
279,1,Crime,3,5.0
279,2,War,3,5.0
279,3,Action,2,5.0
279,4,Thriller,4,4.5
279,5,Horror,2,4.5
280,1,Fantasy,4,4.75
280,2,Adventure,9,4.667
280,3,Romance,9,4.222
280,4,Sci-Fi,10,4.1
280,5,Action,16,4.063
281,1,Romance,3,4.333
281,2,War,8,4.25
281,3,Drama,18,4.056
281,4,Action,45,3.911
281,5,Thriller,20,3.85
282,1,Film-Noir,3,4.333
282,2,War,8,4.25
282,3,Crime,16,4.125
282,4,Romance,26,4.115
282,5,Comedy,44,4.091
283,1,War,15,3.467
283,2,Drama,99,3.384
283,3,Mystery,19,3.368
283,4,Documentary,3,3.333
283,5,Film-Noir,3,3.333
284,1,Mystery,3,4.0
284,2,Action,7,3.857
284,3,Thriller,13,3.846
284,4,Adventure,8,3.75
284,5,Children,3,3.667
285,1,Adventure,10,4.3
285,2,Sci-Fi,4,4.25
285,3,Action,15,4.133
285,4,Comedy,10,4.1
285,5,Mystery,7,4.0
286,1,Crime,7,4.929
286,2,Animation,7,4.571
286,3,Action,24,4.563
286,4,Adventure,20,4.55
286,5,Children,7,4.5
287,1,Romance,2,3.5
287,2,Adventure,13,3.385
287,3,Crime,6,3.333
287,4,Action,17,3.235
287,5,Drama,10,2.9
288,1,Crime,2,4.5
288,2,Thriller,5,3.5
288,3,Mystery,2,3.5
288,4,Fantasy,2,3.25
288,5,War,2,3.25
289,1,Animation,7,4.786
289,2,Children,7,4.786
289,3,Comedy,17,4.706
289,4,Fantasy,13,4.615
289,5,IMAX,13,4.615
290,1,War,5,4.5
290,2,Mystery,10,4.45
290,3,Thriller,26,4.288
290,4,Drama,27,4.278
290,5,Crime,21,4.238
291,1,Animation,2,4.5
291,2,Action,12,4.0
291,3,Adventure,10,4.0
291,4,Children,2,4.0
291,5,Drama,19,3.895
292,1,Documentary,3,4.833
292,2,Musical,7,4.571
292,3,Children,9,4.5
292,4,Mystery,4,4.5
292,5,Animation,8,4.375
293,1,Thriller,4,4.375
293,2,Horror,2,4.25
293,3,Crime,2,4.0
293,4,Film-Noir,2,4.0
293,5,Adventure,4,3.75
294,1,Fantasy,6,4.833
294,2,Children,2,4.5
294,3,War,9,4.444
294,4,Drama,57,4.298
294,5,Horror,5,4.2
295,1,War,3,4.667
295,2,Romance,2,4.5
295,3,Drama,12,3.667
295,4,Comedy,7,3.571
295,5,Crime,8,3.5
296,1,Western,6,4.167
296,2,Film-Noir,4,3.875
296,3,War,25,3.68
296,4,Crime,57,3.579
296,5,Drama,105,3.533
297,1,Drama,9,4.0
297,2,Horror,2,3.75
297,3,Sci-Fi,5,3.7
297,4,Adventure,4,3.625
297,5,Action,3,3.5
298,1,Horror,3,4.5
298,2,Film-Noir,2,4.25
298,3,Drama,21,4.167
298,4,Mystery,7,3.929
298,5,Fantasy,6,3.75
299,1,War,5,4.8
299,2,Musical,6,4.667
299,3,Animation,13,4.577
299,4,IMAX,16,4.313
299,5,Children,19,4.211
300,1,Romance,15,4.267
300,2,Drama,21,3.905
300,3,Crime,13,3.615
300,4,Sci-Fi,23,3.565
300,5,Thriller,19,3.526
301,1,War,4,4.75
301,2,Romance,8,4.5
301,3,Western,4,4.375
301,4,IMAX,7,4.357
301,5,Mystery,5,4.3
302,1,Drama,13,4.077
302,2,Children,2,4.0
302,3,Romance,2,4.0
302,4,Comedy,10,3.7
302,5,Horror,2,3.5
303,1,Children,17,4.471
303,2,Animation,14,4.143
303,3,Fantasy,28,4.0
303,4,Documentary,6,4.0
303,5,Musical,13,3.846
304,1,IMAX,2,4.75
304,2,Crime,13,4.385
304,3,Sci-Fi,5,4.1
304,4,War,5,4.1
304,5,Thriller,11,4.0
305,1,Crime,2,4.5
305,2,War,3,4.333
305,3,Children,2,4.0
305,4,Adventure,14,3.857
305,5,Thriller,11,3.818
306,1,Musical,3,4.833
306,2,IMAX,10,4.55
306,3,Animation,23,4.478
306,4,Children,19,4.447
306,5,Fantasy,6,4.417
307,1,Crime,9,3.667
307,2,Drama,14,3.571
307,3,Comedy,4,3.5
307,4,Thriller,10,3.4
307,5,Romance,3,3.333
308,1,Children,13,3.769
308,2,Animation,15,3.7
308,3,War,11,3.591
308,4,Western,5,3.5
308,5,Comedy,67,3.463
309,1,Horror,26,3.058
309,2,Sci-Fi,70,3.007
309,3,Crime,37,3.0
309,4,War,15,3.0
309,5,IMAX,23,2.978
310,1,Documentary,24,3.354
310,2,War,73,3.336
310,3,Drama,720,3.206
310,4,Western,16,3.156
310,5,Crime,230,3.087
311,1,Horror,3,4.333
311,2,Mystery,4,4.0
311,3,Drama,26,3.846
311,4,Thriller,26,3.615
311,5,Crime,10,3.6
312,1,Crime,6,4.5
312,2,War,4,4.5
312,3,Thriller,9,4.444
312,4,Action,12,4.25
312,5,Drama,21,4.095
313,1,Crime,2,4.75
313,2,Fantasy,2,4.25
313,3,Drama,4,4.0
313,4,Thriller,5,3.8
313,5,War,2,3.75
314,1,Animation,10,3.95
314,2,Children,10,3.9
314,3,IMAX,24,3.813
314,4,Fantasy,17,3.794
314,5,Adventure,50,3.77
315,1,Documentary,5,4.7
315,2,Film-Noir,11,4.682
315,3,Fantasy,34,4.176
315,4,IMAX,8,4.063
315,5,Crime,53,4.028
316,1,Crime,10,4.6
316,2,Mystery,3,4.333
316,3,Drama,16,4.25
316,4,Thriller,8,4.25
316,5,Comedy,12,3.75
317,1,Crime,4,4.375
317,2,Drama,15,4.333
317,3,Mystery,3,4.333
317,4,Adventure,5,4.2
317,5,Thriller,10,4.15
318,1,IMAX,2,3.5
318,2,War,5,3.2
318,3,Children,4,3.0
318,4,Animation,2,3.0
318,5,Musical,2,3.0
319,1,Horror,17,4.765
319,2,Animation,2,4.75
319,3,Thriller,53,4.585
319,4,Mystery,12,4.583
319,5,Adventure,32,4.531
320,1,Mystery,2,3.5
320,2,Drama,15,2.967
320,3,Fantasy,4,2.875
320,4,Western,2,2.75
320,5,Romance,9,2.611
321,1,Romance,12,4.083
321,2,Mystery,2,4.0
321,3,Drama,22,3.818
321,4,War,3,3.667
321,5,Sci-Fi,2,3.5
322,1,Film-Noir,4,4.25
322,2,Action,13,4.154
322,3,War,14,4.143
322,4,Mystery,15,3.933
322,5,Romance,27,3.889
323,1,Action,2,5.0
323,2,Mystery,2,5.0
323,3,Romance,6,4.667
323,4,War,5,4.6
323,5,Fantasy,2,4.5
324,1,Drama,14,3.714
324,2,Crime,3,3.667
324,3,Film-Noir,2,3.5
324,4,Comedy,7,3.143
324,5,Thriller,7,3.0
325,1,War,4,4.375
325,2,IMAX,6,4.25
325,3,Western,4,4.125
325,4,Sci-Fi,17,3.706
325,5,Action,30,3.633
326,1,Horror,4,4.25
326,2,War,8,4.125
326,3,Drama,62,3.935
326,4,Romance,33,3.879
326,5,Crime,20,3.8
327,1,Musical,4,4.0
327,2,Mystery,3,3.833
327,3,Horror,5,3.8
327,4,Sci-Fi,13,3.692
327,5,Comedy,17,3.588
328,1,Film-Noir,3,4.333
328,2,Crime,60,4.108
328,3,Mystery,27,3.889
328,4,Drama,75,3.867
328,5,Animation,20,3.85
329,1,Romance,8,4.625
329,2,Action,11,4.455
329,3,Drama,7,4.429
329,4,Thriller,8,4.125
329,5,Comedy,28,4.107
330,1,Horror,5,5.0
330,2,Film-Noir,8,4.875
330,3,Mystery,31,4.71
330,4,Thriller,59,4.619
330,5,Crime,52,4.587
331,1,IMAX,9,4.5
331,2,Musical,63,3.865
331,3,Fantasy,87,3.839
331,4,Adventure,111,3.811
331,5,Sci-Fi,36,3.764
332,1,Sci-Fi,12,4.833
332,2,Drama,13,4.692
332,3,Adventure,6,4.5
332,4,Crime,5,4.5
332,5,Mystery,5,4.5
333,1,Crime,6,4.0
333,2,Horror,2,4.0
333,3,Drama,18,3.778
333,4,Comedy,8,3.75
333,5,Romance,9,3.667
334,1,IMAX,2,4.5
334,2,Crime,7,4.286
334,3,War,4,4.25
334,4,Drama,18,3.944
334,5,Thriller,14,3.929
335,1,Fantasy,3,4.667
335,2,IMAX,2,4.5
335,3,Musical,3,4.333
335,4,Animation,6,4.083
335,5,Children,6,4.083
336,1,IMAX,11,3.864
336,2,Thriller,23,3.739
336,3,Romance,31,3.677
336,4,Animation,20,3.6
336,5,Comedy,61,3.549
337,1,IMAX,2,4.5
337,2,Western,5,4.0
337,3,Drama,83,3.916
337,4,Crime,23,3.913
337,5,Comedy,56,3.893
338,1,Crime,3,4.667
338,2,War,4,4.5
338,3,Romance,16,4.188
338,4,Drama,45,4.022
338,5,Horror,12,3.917
339,1,Crime,14,4.75
339,2,Thriller,32,4.313
339,3,Animation,15,4.3
339,4,Drama,36,4.278
339,5,Sci-Fi,36,4.278
340,1,Crime,5,3.6
340,2,Horror,2,3.5
340,3,Comedy,4,3.25
340,4,Romance,3,3.0
340,5,Sci-Fi,2,3.0
341,1,War,4,5.0
341,2,Children,2,5.0
341,3,Film-Noir,3,4.667
341,4,Musical,3,4.667
341,5,Adventure,9,4.444
342,1,Western,5,5.0
342,2,War,4,4.0
342,3,Mystery,2,4.0
342,4,Adventure,12,3.667
342,5,Thriller,12,3.583
343,1,IMAX,10,3.45
343,2,Adventure,47,3.245
343,3,Action,56,3.143
343,4,Thriller,40,3.1
343,5,Fantasy,24,3.083
344,1,War,2,4.0
344,2,Adventure,18,3.472
344,3,Crime,13,3.385
344,4,Drama,27,3.259
344,5,Thriller,35,3.257
345,1,War,8,4.063
345,2,Mystery,16,4.031
345,3,Romance,32,4.0
345,4,Comedy,29,4.0
345,5,Horror,3,4.0
346,1,Crime,3,4.667
346,2,Fantasy,3,4.667
346,3,Animation,2,4.5
346,4,Comedy,12,4.458
346,5,Romance,5,4.3
347,1,Documentary,3,4.167
347,2,Mystery,15,4.033
347,3,Crime,31,4.0
347,4,Drama,105,3.948
347,5,War,28,3.929
348,1,Film-Noir,2,4.25
348,2,Crime,48,3.865
348,3,Thriller,62,3.839
348,4,Sci-Fi,33,3.818
348,5,Drama,83,3.801
349,1,War,6,4.167
349,2,Mystery,3,4.0
349,3,Animation,6,3.833
349,4,Musical,5,3.8
349,5,Drama,29,3.759
350,1,Children,8,3.5
350,2,Animation,7,3.429
350,3,Drama,3,3.333
350,4,Comedy,7,3.286
350,5,Thriller,2,3.25
351,1,Mystery,2,4.0
351,2,Thriller,14,3.786
351,3,Crime,7,3.714
351,4,Drama,12,3.5
351,5,Romance,6,3.5
352,1,Film-Noir,6,4.25
352,2,War,38,3.632
352,3,Romance,101,3.599
352,4,Western,21,3.571
352,5,Children,15,3.567
353,1,War,2,5.0
353,2,Thriller,13,4.077
353,3,Drama,11,4.0
353,4,Sci-Fi,6,4.0
353,5,Horror,3,4.0
354,1,Film-Noir,9,3.333
354,2,Mystery,38,3.263
354,3,IMAX,6,3.25
354,4,War,37,3.203
354,5,Drama,337,3.021
355,1,Sci-Fi,4,4.25
355,2,Crime,6,3.833
355,3,Drama,6,3.833
355,4,Thriller,8,3.75
355,5,Adventure,10,3.7
356,1,Romance,3,4.0
356,2,Horror,2,4.0
356,3,Comedy,7,3.857
356,4,Animation,3,3.667
356,5,Children,2,3.0
357,1,War,2,3.5
357,2,Drama,43,3.302
357,3,Romance,13,3.154
357,4,Crime,17,3.118
357,5,Mystery,10,3.0
358,1,Crime,56,3.955
358,2,Comedy,100,3.805
358,3,Sci-Fi,81,3.79
358,4,Adventure,86,3.773
358,5,Drama,114,3.741
359,1,Action,2,5.0
359,2,Sci-Fi,2,5.0
359,3,Romance,8,4.688
359,4,Comedy,20,4.525
359,5,Drama,28,4.446
360,1,Action,2,4.5
360,2,Crime,3,4.333
360,3,Drama,10,4.0
360,4,Sci-Fi,2,4.0
360,5,Adventure,3,3.833
361,1,Thriller,6,4.0
361,2,IMAX,3,3.667
361,3,Crime,5,3.6
361,4,War,2,3.5
361,5,Drama,15,3.467
362,1,Crime,25,3.64
362,2,IMAX,5,3.5
362,3,War,8,3.375
362,4,Drama,47,3.33
362,5,Romance,12,3.208
363,1,War,3,4.667
363,2,Animation,3,4.333
363,3,Comedy,27,4.148
363,4,Crime,7,4.143
363,5,Musical,12,4.0
364,1,Animation,6,4.0
364,2,Musical,2,4.0
364,3,Children,8,3.688
364,4,Thriller,7,3.571
364,5,Crime,7,3.5
365,1,Film-Noir,9,4.278
365,2,Crime,28,4.0
365,3,Mystery,25,3.7
365,4,Thriller,46,3.565
365,5,Fantasy,35,3.529
366,1,Musical,8,4.0
366,2,Mystery,7,4.0
366,3,Crime,16,3.875
366,4,Horror,6,3.833
366,5,Sci-Fi,21,3.786
367,1,Fantasy,2,5.0
367,2,Romance,30,3.967
367,3,Drama,56,3.839
367,4,Comedy,26,3.731
367,5,War,5,3.6
368,1,Fantasy,2,4.25
368,2,Action,7,3.929
368,3,Adventure,5,3.9
368,4,Sci-Fi,6,3.667
368,5,Comedy,12,3.625
369,1,Film-Noir,2,5.0
369,2,Mystery,11,4.455
369,3,Crime,24,4.375
369,4,War,5,4.0
369,5,Documentary,3,4.0
370,1,Mystery,3,5.0
370,2,Western,2,5.0
370,3,Sci-Fi,5,4.6
370,4,Thriller,16,4.313
370,5,Adventure,12,4.25
371,1,War,4,4.0
371,2,Mystery,6,3.667
371,3,Crime,14,3.571
371,4,Western,4,3.5
371,5,Thriller,23,3.391
372,1,Action,8,4.25
372,2,Drama,14,4.107
372,3,Adventure,11,4.091
372,4,Animation,11,4.045
372,5,Crime,3,4.0
373,1,Fantasy,10,4.45
373,2,Crime,12,4.417
373,3,Mystery,5,4.4
373,4,Comedy,31,4.339
373,5,Action,42,4.274
374,1,Drama,12,4.083
374,2,Crime,6,4.0
374,3,Romance,4,4.0
374,4,War,2,4.0
374,5,Action,11,3.864
375,1,Musical,4,4.75
375,2,Fantasy,3,4.667
375,3,Film-Noir,5,4.6
375,4,Adventure,12,4.5
375,5,Mystery,8,4.25
376,1,Documentary,11,3.727
376,2,Musical,48,3.375
376,3,Crime,73,3.247
376,4,Film-Noir,9,3.222
376,5,Mystery,35,3.171
377,1,Crime,3,4.5
377,2,Adventure,2,4.25
377,3,Animation,2,4.0
377,4,Drama,13,3.885
377,5,Musical,3,3.833
378,1,Horror,3,4.667
378,2,Thriller,3,4.667
378,3,Mystery,2,4.5
378,4,Western,2,4.5
378,5,Action,8,4.375
379,1,Drama,7,3.714
379,2,Romance,6,3.333
379,3,Sci-Fi,5,3.2
379,4,Adventure,8,3.0
379,5,Crime,4,3.0
380,1,Western,7,4.571
380,2,War,10,4.4
380,3,Children,18,4.389
380,4,Musical,8,4.25
380,5,Animation,4,4.25
381,1,War,5,4.2
381,2,Western,2,4.0
381,3,Drama,14,3.786
381,4,Mystery,3,3.667
381,5,Crime,12,3.583
382,1,Mystery,16,4.594
382,2,Thriller,13,4.577
382,3,Crime,11,4.545
382,4,Action,16,4.531
382,5,IMAX,4,4.375
383,1,War,6,3.833
383,2,Mystery,18,3.778
383,3,Horror,19,3.579
383,4,Drama,67,3.537
383,5,Fantasy,56,3.518
384,1,Western,4,4.625
384,2,Crime,2,4.25
384,3,Romance,17,4.118
384,4,Fantasy,12,4.083
384,5,Children,17,4.029
385,1,Crime,6,4.833
385,2,Thriller,9,4.444
385,3,Sci-Fi,4,4.25
385,4,Comedy,14,4.214
385,5,Action,12,4.167
386,1,War,9,3.222
386,2,Romance,41,3.207
386,3,Drama,125,3.2
386,4,Musical,22,3.114
386,5,Crime,46,3.022
387,1,Mystery,24,4.271
387,2,Animation,34,4.206
387,3,Musical,20,4.2
387,4,Children,36,4.167
387,5,IMAX,20,4.15
388,1,War,5,4.5
388,2,Mystery,2,4.5
388,3,Drama,12,4.417
388,4,Romance,3,4.333
388,5,Action,7,4.143
389,1,War,8,4.875
389,2,Western,2,4.75
389,3,IMAX,9,4.667
389,4,Crime,40,4.625
