userId,genre_rank,genre,watch_count,avg_user_genre_rating
194,2,Comedy,163,3.077
194,3,Thriller,155,2.971
194,4,Romance,149,3.369
194,5,Action,127,3.024
195,1,Drama,63,3.937
195,2,Thriller,44,3.92
195,3,Action,38,4.013
195,4,Adventure,37,3.973
195,5,Comedy,37,3.973
196,1,Drama,48,3.271
196,2,Comedy,46,2.913
196,3,Action,45,3.022
196,4,Thriller,38,3.158
196,5,Adventure,38,3.079
197,1,Comedy,15,3.133
197,2,Action,13,2.923
197,3,Drama,10,3.6
197,4,Adventure,9,3.111
197,5,Thriller,9,3.0
198,1,Drama,150,4.187
198,2,Comedy,108,3.981
198,3,Romance,61,4.41
198,4,Thriller,61,3.934
198,5,Crime,45,4.0
199,1,Sci-Fi,148,3.385
199,2,Action,65,3.385
199,3,Adventure,58,3.828
199,4,Thriller,52,3.096
199,5,Horror,37,2.865
200,1,Thriller,12,3.042
200,2,Drama,10,3.45
200,3,Crime,8,3.563
200,4,Action,6,2.583
200,5,Comedy,5,2.6
201,1,Comedy,80,3.362
201,2,Drama,59,3.322
201,3,Romance,50,3.22
201,4,Thriller,37,3.054
201,5,Action,33,3.03
202,1,Drama,22,3.818
202,2,Comedy,19,3.605
202,3,Thriller,18,3.528
202,4,Crime,12,4.25
202,5,Action,10,3.05
203,1,Drama,117,3.957
203,2,Action,92,3.522
203,3,Comedy,85,3.776
203,4,Romance,71,3.958
203,5,Thriller,68,3.632
204,1,Drama,25,4.4
204,2,Thriller,11,4.227
204,3,Crime,10,4.4
204,4,Comedy,7,4.286
204,5,War,6,4.667
205,1,Comedy,30,2.6
205,2,Drama,28,3.5
205,3,Thriller,24,3.208
205,4,Action,16,2.313
205,5,Romance,15,2.933
206,1,Drama,57,3.64
206,2,Comedy,26,3.462
206,3,Action,21,3.833
206,4,Thriller,21,3.81
206,5,Adventure,19,3.605
207,1,Drama,63,3.905
207,2,Comedy,39,3.282
207,3,Crime,28,3.786
207,4,Thriller,25,3.68
207,5,Action,21,3.238
208,1,Thriller,13,3.154
208,2,Action,12,3.167
208,3,Drama,11,3.636
208,4,Comedy,10,2.9
208,5,Adventure,9,3.222
209,1,Drama,58,4.241
209,2,Romance,45,4.111
209,3,Comedy,45,3.778
209,4,Adventure,24,4.125
209,5,Children,23,4.174
210,1,Drama,59,4.22
210,2,Comedy,53,3.906
210,3,Adventure,39,3.872
210,4,Fantasy,35,4.0
210,5,Thriller,31,4.065
211,1,Drama,105,4.038
211,2,Romance,43,4.116
211,3,Comedy,34,3.603
211,4,Musical,28,4.179
211,5,Adventure,16,3.219
212,1,Drama,22,4.091
212,2,Romance,10,4.2
212,3,Comedy,5,4.0
212,4,Action,4,3.5
212,5,Crime,3,4.0
213,1,Drama,323,4.108
213,2,Comedy,200,3.7
213,3,Thriller,149,3.94
213,4,Action,125,3.756
213,5,Adventure,120,3.821
214,1,Comedy,9,3.833
214,2,Drama,6,3.417
214,3,Children,6,2.833
214,4,Romance,5,3.4
214,5,Fantasy,5,3.1
215,1,Adventure,29,4.034
215,2,Action,29,3.983
215,3,Sci-Fi,22,4.091
215,4,IMAX,10,3.8
215,5,Thriller,8,4.0
216,1,Drama,9,3.333
216,2,Horror,8,4.75
216,3,Comedy,7,3.857
216,4,Thriller,6,4.0
216,5,Romance,5,3.4
217,1,Drama,18,3.333
217,2,Crime,7,3.571
217,3,Mystery,5,3.8
217,4,Comedy,4,3.5
217,5,Thriller,4,3.25
218,1,Drama,164,4.284
218,2,Comedy,140,4.218
218,3,Action,116,3.983
218,4,Adventure,111,4.0
218,5,Thriller,87,4.138
219,1,Action,47,3.085
219,2,Comedy,46,2.457
219,3,Drama,39,3.154
219,4,Thriller,36,2.917
219,5,Adventure,24,3.042
220,1,Comedy,353,3.384
220,2,Drama,329,3.62
220,3,Action,226,3.392
220,4,Thriller,192,3.534
220,5,Adventure,182,3.442
221,1,Thriller,19,4.579
221,2,Crime,14,4.714
221,3,Action,12,4.167
221,4,Drama,11,4.364
221,5,Comedy,7,4.143
222,1,Romance,37,3.892
222,2,Drama,29,3.897
222,3,Comedy,21,4.048
222,4,Thriller,13,3.923
222,5,Mystery,8,3.625
223,1,Drama,47,4.426
223,2,Romance,9,4.889
223,3,Crime,9,4.556
223,4,Thriller,9,4.444
223,5,Comedy,8,5.0
224,1,Drama,480,3.747
224,2,Action,426,3.535
224,3,Comedy,412,3.283
224,4,Thriller,364,3.533
224,5,Adventure,306,3.379
225,1,Drama,15,4.267
225,2,Romance,8,4.125
225,3,Comedy,8,3.875
225,4,Thriller,7,4.143
225,5,Crime,5,4.2
226,1,Comedy,23,4.391
226,2,Drama,17,4.235
226,3,Adventure,15,4.4
226,4,Romance,14,4.5
226,5,Action,12,4.333
227,1,Drama,18,4.278
227,2,Comedy,10,4.0
227,3,Crime,8,4.125
227,4,Thriller,5,4.4
227,5,Romance,4,5.0
228,1,Action,278,3.897
228,2,Drama,236,4.138
228,3,Thriller,233,3.955
228,4,Comedy,224,4.038
228,5,Adventure,160,3.891
229,1,Drama,26,2.481
229,2,Thriller,20,2.675
229,3,Action,18,3.0
229,4,Crime,15,3.3
229,5,Adventure,11,2.909
230,1,Drama,43,3.744
230,2,Thriller,23,3.13
230,3,Crime,21,3.524
230,4,Action,19,3.342
230,5,Comedy,18,3.639
231,1,Comedy,14,3.929
231,2,Drama,11,4.182
231,3,Adventure,6,4.167
231,4,Thriller,5,4.3
231,5,Sci-Fi,5,4.1
232,1,Comedy,607,3.717
232,2,Thriller,501,3.953
232,3,Drama,455,4.077
232,4,Action,411,3.931
232,5,Adventure,288,3.889
233,1,Thriller,22,4.091
233,2,Drama,21,3.81
233,3,Action,18,3.667
233,4,Comedy,15,3.333
233,5,Crime,13,4.077
234,1,Drama,44,4.114
234,2,Comedy,42,3.667
234,3,Action,32,4.0
234,4,Adventure,28,3.821
234,5,Thriller,23,3.87
235,1,Drama,220,3.409
235,2,Comedy,207,3.261
235,3,Romance,140,3.279
235,4,Thriller,138,3.181
235,5,Action,105,3.133
236,1,Drama,97,3.541
236,2,Thriller,67,3.537
236,3,Comedy,62,3.573
236,4,Action,60,3.367
236,5,Adventure,46,3.554
237,1,Action,9,4.111
237,2,Thriller,9,3.778
237,3,Comedy,9,3.722
237,4,Drama,6,3.417
237,5,Horror,4,4.0
238,1,Drama,129,4.209
238,2,Comedy,53,3.745
238,3,Romance,51,4.137
238,4,Action,32,3.594
238,5,Thriller,30,3.717
239,1,Action,27,2.852
239,2,Comedy,26,3.115
239,3,Drama,25,3.08
239,4,Adventure,21,3.0
239,5,Thriller,21,2.952
240,1,Comedy,14,3.357
240,2,Action,13,4.385
240,3,Sci-Fi,9,4.667
240,4,Adventure,9,4.444
240,5,Thriller,9,4.444
241,1,Drama,96,4.297
241,2,Thriller,80,4.181
241,3,Action,68,3.971
241,4,Crime,58,4.233
241,5,Comedy,41,4.0
242,1,Drama,123,4.008
242,2,Comedy,109,3.459
242,3,Thriller,68,3.794
242,4,Action,61,3.639
242,5,Sci-Fi,54,3.87
243,1,Action,12,4.0
243,2,Adventure,10,3.7
243,3,Comedy,9,3.889
243,4,Thriller,8,4.25
243,5,Crime,7,4.143
244,1,Comedy,300,2.923
244,2,Drama,277,3.245
244,3,Romance,209,3.254
244,4,Thriller,91,3.0
244,5,Action,89,2.607
245,1,Drama,53,3.811
245,2,Comedy,43,3.535
245,3,Romance,29,3.69
245,4,Thriller,29,3.655
245,5,Crime,15,4.0
246,1,Thriller,17,3.706
246,2,Comedy,16,3.438
246,3,Drama,13,4.077
246,4,Action,12,3.167
246,5,Crime,9,3.778
247,1,Comedy,48,3.469
247,2,Drama,47,3.777
247,3,Adventure,37,3.892
247,4,Romance,35,3.629
247,5,Sci-Fi,30,4.05
248,1,Drama,18,4.722
248,2,Action,17,4.471
248,3,Comedy,13,4.231
248,4,Adventure,10,5.0
248,5,Sci-Fi,9,4.333
249,1,Comedy,17,3.441
249,2,Drama,8,3.688
249,3,Romance,4,4.125
249,4,Fantasy,4,3.5
249,5,Sci-Fi,4,2.875
250,1,Comedy,119,3.357
250,2,Drama,91,3.511
250,3,Adventure,84,3.357
250,4,Action,78,3.192
250,5,Fantasy,74,3.527
251,1,Drama,10,3.15
251,2,Comedy,10,2.95
251,3,Adventure,8,3.813
251,4,Sci-Fi,6,3.083
251,5,Action,5,3.3
252,1,Musical,32,3.719
252,2,Drama,25,4.24
252,3,Children,23,3.652
252,4,Romance,20,4.1
252,5,Horror,20,3.85
253,1,Drama,72,4.069
253,2,Action,42,3.81
253,3,Crime,42,3.798
253,4,Thriller,39,3.833
253,5,Comedy,33,3.576
254,1,Drama,30,4.25
254,2,Action,16,4.594
254,3,Comedy,15,4.3
254,4,Romance,14,4.0
254,5,Thriller,12,4.583
255,1,Comedy,262,3.197
255,2,Drama,255,3.686
255,3,Adventure,144,3.24
255,4,Action,144,3.149
255,5,Romance,109,3.417
256,1,Action,16,4.469
256,2,Thriller,10,4.1
256,3,Crime,7,4.857
256,4,Drama,7,4.786
256,5,Adventure,7,4.643
257,1,Drama,9,4.333
257,2,Comedy,9,3.444
257,3,Action,8,4.375
257,4,Romance,7,3.786
257,5,Crime,4,4.5
258,1,Thriller,13,3.308
258,2,Action,13,3.231
258,3,Comedy,13,3.231
258,4,Crime,12,3.25
258,5,Adventure,11,3.364
259,1,Drama,27,3.722
259,2,Thriller,19,3.842
259,3,Comedy,13,3.885
259,4,Sci-Fi,13,3.808
259,5,Action,13,3.538
260,1,Drama,33,3.606
260,2,Romance,22,3.409
260,3,Comedy,21,3.333
260,4,Thriller,18,2.889
260,5,Action,17,2.765
261,1,Drama,97,3.552
261,2,Crime,55,3.664
261,3,Thriller,39,3.474
261,4,Action,37,3.351
261,5,Comedy,35,3.414
262,1,Comedy,20,3.5
262,2,Drama,17,4.294
262,3,Adventure,17,3.118
262,4,Thriller,16,3.219
262,5,Action,16,2.688
263,1,Drama,25,3.84
263,2,Comedy,21,3.667
263,3,Action,19,3.737
263,4,Thriller,17,3.529
263,5,Crime,12,4.167
264,1,Thriller,21,4.143
264,2,Action,20,3.8
264,3,Drama,18,3.5
264,4,Adventure,15,3.267
264,5,Comedy,12,3.417
265,1,Action,19,4.421
265,2,Adventure,10,4.5
265,3,Thriller,9,4.0
265,4,Sci-Fi,8,4.625
265,5,Drama,8,4.5
266,1,Thriller,19,4.368
266,2,Action,17,4.353
266,3,Drama,17,4.176
266,4,Adventure,13,4.385
266,5,Comedy,11,4.0
267,1,Drama,53,4.415
267,2,Comedy,31,3.839
267,3,Thriller,23,3.87
267,4,Crime,20,4.2
267,5,Action,15,3.4
268,1,Drama,195,3.015
268,2,Romance,67,2.828
268,3,Comedy,66,2.924
268,4,Crime,61,2.893
268,5,Thriller,57,3.026
269,1,Action,55,3.5
269,2,Thriller,54,3.417
269,3,Drama,34,3.5
269,4,Crime,33,3.773
269,5,Adventure,29,3.448
270,1,Drama,24,4.292
270,2,Crime,18,4.5
270,3,Thriller,16,4.313
270,4,Action,11,3.818
270,5,Comedy,10,3.6
271,1,Comedy,16,3.625
271,2,Thriller,16,3.563
271,3,Action,13,3.692
271,4,Drama,13,3.538
271,5,Adventure,12,3.667
272,1,Adventure,17,3.941
272,2,Comedy,16,3.688
272,3,Children,13,3.615
272,4,Action,10,4.2
272,5,Romance,9,3.556
273,1,Thriller,71,3.606
273,2,Action,66,3.568
273,3,Drama,64,3.664
273,4,Crime,41,3.695
273,5,Adventure,32,3.375
274,1,Action,94,3.564
274,2,Thriller,60,3.7
274,3,Adventure,43,3.884
274,4,Sci-Fi,31,3.516
274,5,Crime,29,3.759
275,1,Comedy,180,3.6
275,2,Drama,172,3.5
275,3,Romance,137,3.73
275,4,Thriller,70,4.05
275,5,Crime,54,3.88
276,1,Thriller,25,3.74
276,2,Drama,21,4.429
276,3,Comedy,20,3.45
276,4,Action,18,2.972
276,5,Sci-Fi,15,4.033
277,1,Drama,87,3.724
277,2,Action,87,3.534
277,3,Thriller,52,3.606
277,4,Adventure,48,3.5
277,5,Sci-Fi,38,3.461
278,1,Action,68,3.551
278,2,Adventure,58,3.672
278,3,Comedy,56,3.313
278,4,Sci-Fi,47,3.585
278,5,Drama,40,4.063
279,1,Drama,12,4.167
279,2,Comedy,9,3.778
279,3,Romance,6,3.833
279,4,Thriller,4,4.5
279,5,Crime,3,5.0
280,1,Comedy,21,3.714
280,2,Drama,19,3.421
280,3,Action,16,4.063
280,4,Thriller,11,3.636
280,5,Sci-Fi,10,4.1
281,1,Action,45,3.911
281,2,Thriller,20,3.85
281,3,Adventure,20,3.75
281,4,Drama,18,4.056
281,5,Sci-Fi,15,3.467
282,1,Drama,55,4.073
282,2,Comedy,44,4.091
282,3,Adventure,28,3.75
282,4,Romance,26,4.115
282,5,Children,20,3.95
283,1,Drama,99,3.384
283,2,Action,69,2.826
283,3,Comedy,67,3.045
283,4,Thriller,66,2.909
283,5,Adventure,45,3.022
284,1,Thriller,13,3.846
284,2,Drama,11,3.545
284,3,Adventure,8,3.75
284,4,Action,7,3.857
284,5,Comedy,7,3.429
285,1,Drama,22,3.818
285,2,Thriller,20,3.75
285,3,Action,15,4.133
285,4,Adventure,10,4.3
285,5,Comedy,10,4.1
286,1,Horror,28,4.196
286,2,Thriller,26,4.173
286,3,Action,24,4.563
286,4,Adventure,20,4.55
286,5,Drama,17,4.382
287,1,Action,17,3.235
287,2,Thriller,14,2.714
287,3,Comedy,14,2.357
287,4,Adventure,13,3.385
287,5,Drama,10,2.9
288,1,Comedy,12,2.542
288,2,Action,8,2.625
288,3,Romance,8,2.438
288,4,Thriller,5,3.5
288,5,Drama,5,2.9
289,1,Action,28,4.304
289,2,Adventure,27,4.444
289,3,Drama,25,4.3
289,4,Sci-Fi,21,4.143
289,5,Thriller,20,4.0
290,1,Action,34,3.75
290,2,Comedy,28,3.429
290,3,Drama,27,4.278
290,4,Thriller,26,4.288
290,5,Adventure,23,3.391
291,1,Comedy,25,3.76
291,2,Drama,19,3.895
291,3,Thriller,15,3.267
291,4,Action,12,4.0
291,5,Horror,12,3.167
292,1,Drama,19,4.263
292,2,Action,19,4.079
292,3,Comedy,18,4.083
292,4,Thriller,17,4.324
292,5,Adventure,14,4.25
293,1,Drama,12,3.708
293,2,Romance,10,3.65
293,3,Comedy,9,3.667
293,4,Thriller,4,4.375
293,5,Adventure,4,3.75
294,1,Drama,57,4.298
294,2,Comedy,41,4.098
294,3,Action,36,4.167
294,4,Romance,31,4.065
294,5,Thriller,26,3.885
295,1,Drama,12,3.667
295,2,Thriller,12,3.417
295,3,Action,11,3.182
295,4,Adventure,9,3.333
295,5,Crime,8,3.5
296,1,Action,135,3.378
296,2,Drama,105,3.533
296,3,Adventure,95,3.353
296,4,Thriller,94,3.441
296,5,Comedy,88,3.29
297,1,Comedy,16,3.406
297,2,Drama,9,4.0
297,3,Sci-Fi,5,3.7
297,4,Adventure,4,3.625
297,5,Action,3,3.5
298,1,Drama,21,4.167
298,2,Comedy,11,3.136
298,3,Thriller,9,3.389
298,4,Mystery,7,3.929
298,5,Fantasy,6,3.75
299,1,Comedy,112,3.808
299,2,Action,87,3.856
299,3,Drama,80,4.188
299,4,Thriller,64,3.938
299,5,Adventure,59,3.941
300,1,Comedy,54,3.463
300,2,Action,41,3.488
300,3,Adventure,30,3.467
300,4,Sci-Fi,23,3.565
300,5,Drama,21,3.905
301,1,Drama,24,4.271
301,2,Action,21,3.786
301,3,Adventure,19,3.947
301,4,Comedy,13,3.808
301,5,Fantasy,11,4.045
302,1,Drama,13,4.077
302,2,Comedy,10,3.7
302,3,Thriller,10,3.3
302,4,Crime,7,3.429
302,5,Action,6,3.167
303,1,Drama,270,3.778
303,2,Comedy,168,3.845
303,3,Thriller,114,3.482
303,4,Romance,106,3.623
303,5,Crime,83,3.675
304,1,Drama,28,3.982
304,2,Comedy,15,3.4
304,3,Crime,13,4.385
304,4,Thriller,11,4.0
304,5,Action,10,3.75
305,1,Sci-Fi,41,3.683
305,2,Drama,18,3.667
305,3,Action,16,3.75
305,4,Adventure,14,3.857
305,5,Thriller,11,3.818
306,1,Comedy,29,4.397
306,2,Adventure,25,4.32
306,3,Animation,23,4.478
306,4,Action,22,4.318
306,5,Children,19,4.447
307,1,Drama,14,3.571
307,2,Thriller,10,3.4
307,3,Crime,9,3.667
307,4,Action,5,3.0
307,5,Comedy,4,3.5
308,1,Action,134,3.235
308,2,Thriller,110,3.309
308,3,Drama,95,3.447
308,4,Adventure,73,3.322
308,5,Comedy,67,3.463
309,1,Action,119,2.941
309,2,Thriller,82,2.921
309,3,Drama,73,2.877
309,4,Sci-Fi,70,3.007
309,5,Adventure,69,2.87
310,1,Drama,720,3.206
310,2,Comedy,464,2.875
310,3,Thriller,350,2.987
310,4,Action,309,2.879
310,5,Romance,261,3.077
311,1,Comedy,35,3.486
311,2,Drama,26,3.846
311,3,Thriller,26,3.615
311,4,Action,19,3.421
311,5,Adventure,16,3.375
312,1,Drama,21,4.095
312,2,Comedy,19,3.789
312,3,Adventure,13,3.538
312,4,Action,12,4.25
312,5,Romance,10,4.0
313,1,Comedy,12,3.458
313,2,Romance,7,3.5
313,3,Action,6,3.083
313,4,Thriller,5,3.8
313,5,Adventure,5,3.3
314,1,Action,70,3.721
314,2,Adventure,50,3.77
314,3,Sci-Fi,43,3.686
314,4,Drama,37,3.581
314,5,Thriller,30,3.583
315,1,Drama,146,3.788
315,2,Adventure,132,3.352
315,3,Action,117,3.239
315,4,Sci-Fi,87,3.184
315,5,Thriller,80,3.469
316,1,Drama,16,4.25
316,2,Comedy,12,3.75
316,3,Crime,10,4.6
316,4,Thriller,8,4.25
316,5,Romance,7,3.429
317,1,Drama,15,4.333
317,2,Thriller,10,4.15
317,3,Action,10,4.1
317,4,Comedy,9,3.944
317,5,Adventure,5,4.2
318,1,Drama,23,2.87
318,2,Thriller,17,2.647
318,3,Comedy,13,2.615
318,4,Romance,10,2.8
318,5,Action,10,2.4
319,1,Thriller,53,4.585
319,2,Comedy,45,4.178
319,3,Action,42,4.488
319,4,Adventure,32,4.531
319,5,Crime,28,4.464
320,1,Comedy,24,2.167
320,2,Action,24,1.854
320,3,Thriller,22,2.114
320,4,Drama,15,2.967
320,5,Crime,12,2.375
321,1,Drama,22,3.818
321,2,Thriller,13,3.385
321,3,Romance,12,4.083
321,4,Comedy,11,3.182
321,5,Action,11,3.0
322,1,Drama,71,3.859
322,2,Comedy,34,3.471
322,3,Romance,27,3.889
322,4,Adventure,19,3.737
322,5,Thriller,19,3.684
323,1,Drama,15,4.4
323,2,Comedy,7,4.286
323,3,Crime,7,4.143
323,4,Romance,6,4.667
323,5,War,5,4.6
324,1,Drama,14,3.714
324,2,Comedy,7,3.143
324,3,Thriller,7,3.0
324,4,Romance,6,2.833
324,5,Mystery,4,3.0
325,1,Comedy,42,2.857
325,2,Drama,38,3.474
325,3,Thriller,35,3.329
325,4,Action,30,3.633
325,5,Adventure,30,3.617
326,1,Drama,62,3.935
326,2,Action,40,3.625
326,3,Thriller,39,3.718
326,4,Comedy,36,3.444
326,5,Romance,33,3.879
327,1,Adventure,19,3.316
327,2,Comedy,17,3.588
327,3,Drama,14,3.357
327,4,Action,14,2.893
327,5,Sci-Fi,13,3.692
328,1,Comedy,93,3.581
328,2,Action,86,3.512
328,3,Drama,75,3.867
328,4,Adventure,72,3.326
328,5,Thriller,66,3.841
329,1,Comedy,28,4.107
329,2,Action,11,4.455
329,3,Romance,8,4.625
329,4,Thriller,8,4.125
329,5,Crime,8,3.875
330,1,Drama,160,4.491
330,2,Thriller,59,4.619
330,3,Romance,55,4.536
330,4,Crime,52,4.587
330,5,Comedy,52,4.202
331,1,Children,120,3.6
331,2,Comedy,120,3.192
331,3,Adventure,111,3.811
331,4,Drama,100,3.045
331,5,Fantasy,87,3.839
332,1,Drama,13,4.692
332,2,Sci-Fi,12,4.833
332,3,Comedy,12,4.375
332,4,Thriller,11,4.455
332,5,Action,11,4.364
333,1,Drama,18,3.778
333,2,Romance,9,3.667
333,3,Adventure,9,2.889
333,4,Action,9,2.778
333,5,Comedy,8,3.75
334,1,Comedy,20,3.6
334,2,Drama,18,3.944
334,3,Thriller,14,3.929
334,4,Action,13,3.538
334,5,Romance,12,3.667
335,1,Drama,54,3.741
335,2,Thriller,33,3.712
335,3,Crime,26,3.75
335,4,Romance,23,3.826
335,5,Comedy,21,3.929
336,1,Comedy,61,3.549
336,2,Adventure,46,3.435
336,3,Action,42,3.44
336,4,Drama,40,2.862
336,5,Romance,31,3.677
337,1,Drama,83,3.916
337,2,Action,67,3.687
337,3,Comedy,56,3.893
337,4,Adventure,53,3.604
337,5,Sci-Fi,47,3.511
338,1,Drama,45,4.022
338,2,Comedy,39,3.718
338,3,Thriller,20,3.65
338,4,Action,19,3.421
338,5,Adventure,18,3.833
339,1,Action,48,4.198
339,2,Adventure,43,4.105
339,3,Drama,36,4.278
339,4,Sci-Fi,36,4.278
339,5,Comedy,33,4.015
340,1,Thriller,11,2.909
340,2,Drama,9,2.889
340,3,Adventure,8,2.75
340,4,Action,8,2.625
340,5,Crime,5,3.6
341,1,Drama,47,4.085
341,2,Crime,15,4.0
341,3,Comedy,14,3.929
341,4,Romance,13,4.231
341,5,Thriller,11,3.909
342,1,Comedy,47,2.872
342,2,Drama,46,3.391
342,3,Romance,35,3.2
342,4,Action,13,3.462
342,5,Adventure,12,3.667
343,1,Action,56,3.143
343,2,Comedy,53,2.887
343,3,Adventure,47,3.245
343,4,Drama,42,2.536
343,5,Thriller,40,3.1
344,1,Comedy,57,2.693
344,2,Action,53,3.208
344,3,Thriller,35,3.257
344,4,Drama,27,3.259
344,5,Adventure,18,3.472
345,1,Drama,86,3.884
345,2,Romance,32,4.0
345,3,Comedy,29,4.0
345,4,Thriller,20,3.975
345,5,Mystery,16,4.031
346,1,Comedy,12,4.458
346,2,Drama,11,4.227
346,3,Children,7,3.857
346,4,Adventure,6,3.333
346,5,Romance,5,4.3
347,1,Drama,105,3.948
347,2,Action,47,3.872
347,3,Thriller,40,3.913
347,4,Comedy,38,3.882
347,5,Adventure,35,3.886
348,1,Drama,83,3.801
348,2,Thriller,62,3.839
348,3,Action,61,3.574
348,4,Crime,48,3.865
348,5,Comedy,48,3.625
349,1,Drama,29,3.759
349,2,Action,29,3.172
349,3,Thriller,27,3.519
349,4,Comedy,19,3.211
349,5,Adventure,18,3.5
350,1,Adventure,16,3.125
350,2,Fantasy,13,3.115
350,3,Children,8,3.5
350,4,Action,8,2.688
350,5,Animation,7,3.429
351,1,Thriller,14,3.786
351,2,Drama,12,3.5
351,3,Action,8,3.125
351,4,Crime,7,3.714
351,5,Adventure,7,2.857
352,1,Drama,256,3.309
352,2,Comedy,134,3.086
352,3,Romance,101,3.599
352,4,Thriller,72,3.014
352,5,Action,65,3.354
353,1,Action,14,3.857
353,2,Thriller,13,4.077
353,3,Comedy,13,3.538
353,4,Drama,11,4.0
353,5,Adventure,11,3.818
354,1,Comedy,394,2.652
354,2,Drama,337,3.021
354,3,Adventure,202,2.728
354,4,Sci-Fi,185,2.586
354,5,Action,184,2.655
355,1,Adventure,10,3.7
355,2,Action,9,3.667
355,3,Thriller,8,3.75
355,4,Crime,6,3.833
355,5,Drama,6,3.833
356,1,Drama,18,2.833
356,2,Thriller,14,2.5
356,3,Comedy,7,3.857
356,4,Crime,7,2.286
356,5,Action,7,1.571
357,1,Drama,43,3.302
357,2,Comedy,36,2.889
357,3,Thriller,22,2.636
357,4,Crime,17,3.118
357,5,Action,14,2.714
358,1,Action,118,3.72
358,2,Drama,114,3.741
358,3,Comedy,100,3.805
358,4,Thriller,99,3.712
358,5,Adventure,86,3.773
359,1,Drama,28,4.446
359,2,Comedy,20,4.525
359,3,Crime,10,4.3
359,4,Romance,8,4.688
359,5,Thriller,8,4.125
360,1,Drama,10,4.0
360,2,Comedy,9,3.667
360,3,Romance,9,3.611
360,4,Fantasy,8,3.563
360,5,Children,5,3.7
361,1,Comedy,21,2.905
361,2,Drama,15,3.467
361,3,Adventure,12,3.083
361,4,Romance,12,3.0
361,5,Action,11,3.273
362,1,Drama,47,3.33
362,2,Action,31,2.984
362,3,Thriller,28,3.054
362,4,Crime,25,3.64
362,5,Comedy,19,2.921
363,1,Horror,63,3.397
363,2,Thriller,36,3.5
363,3,Comedy,27,4.148
363,4,Drama,26,3.577
363,5,Musical,12,4.0
364,1,Comedy,38,3.329
364,2,Drama,23,3.391
364,3,Romance,15,3.367
364,4,Fantasy,11,3.409
364,5,Adventure,9,3.333
365,1,Comedy,102,3.142
365,2,Drama,77,3.383
365,3,Animation,69,3.297
365,4,Children,69,3.174
365,5,Adventure,67,3.261
366,1,Drama,47,3.67
366,2,Comedy,42,3.774
366,3,Adventure,31,3.581
366,4,Romance,28,3.732
366,5,Thriller,27,3.778
367,1,Drama,56,3.839
367,2,Romance,30,3.967
367,3,Thriller,27,3.444
367,4,Comedy,26,3.731
367,5,Action,19,3.421
368,1,Drama,15,3.367
368,2,Comedy,12,3.625
368,3,Thriller,8,3.313
368,4,Action,7,3.929
368,5,Sci-Fi,6,3.667
369,1,Drama,81,3.778
369,2,Comedy,75,3.76
369,3,Action,38,3.342
369,4,Romance,36,3.528
369,5,Adventure,30,3.167
370,1,Thriller,16,4.313
370,2,Action,15,4.133
370,3,Drama,13,4.0
370,4,Adventure,12,4.25
370,5,Comedy,12,3.583
371,1,Drama,43,3.326
371,2,Comedy,30,3.133
371,3,Romance,27,3.296
371,4,Thriller,23,3.391
371,5,Action,19,3.263
372,1,Comedy,44,3.795
372,2,Romance,19,3.921
372,3,Children,15,3.767
372,4,Drama,14,4.107
372,5,Adventure,11,4.091
373,1,Action,42,4.274
373,2,Comedy,31,4.339
373,3,Adventure,30,4.117
373,4,Sci-Fi,24,4.229
373,5,Crime,12,4.417
374,1,Drama,12,4.083
374,2,Action,11,3.864
374,3,Adventure,11,3.864
374,4,Sci-Fi,9,3.778
374,5,Thriller,8,3.813
375,1,Drama,57,4.211
375,2,War,35,4.143
375,3,Comedy,31,4.032
375,4,Romance,22,4.091
375,5,Action,22,4.0
376,1,Drama,273,2.923
376,2,Comedy,206,2.898
376,3,Romance,103,2.777
376,4,Adventure,88,2.432
376,5,Thriller,86,2.756
377,1,Comedy,15,2.933
377,2,Drama,13,3.885
377,3,Romance,8,2.75
377,4,Thriller,4,3.625
377,5,Crime,3,4.5
378,1,Drama,26,4.231
378,2,Adventure,11,4.273
378,3,Romance,9,4.0
378,4,Action,8,4.375
378,5,Comedy,8,3.75
379,1,Action,9,2.889
379,2,Adventure,8,3.0
379,3,Thriller,8,2.875
379,4,Comedy,8,2.5
379,5,Drama,7,3.714
380,1,Comedy,84,3.988
380,2,Drama,58,4.017
380,3,Action,54,4.0
380,4,Adventure,52,4.135
380,5,Fantasy,39,4.231
381,1,Thriller,23,3.435
381,2,Action,21,3.095
381,3,Drama,14,3.786
381,4,Comedy,13,3.308
381,5,Crime,12,3.583
382,1,Drama,29,4.103
382,2,Romance,27,3.981
382,3,Comedy,25,3.7
382,4,Adventure,17,4.294
382,5,Mystery,16,4.594
383,1,Comedy,121,3.227
383,2,Adventure,88,3.364
383,3,Action,82,3.317
383,4,Drama,67,3.537
383,5,Sci-Fi,63,3.254
384,1,Drama,42,3.94
384,2,Comedy,31,3.887
384,3,Musical,22,3.932
384,4,Adventure,21,3.81
384,5,Romance,17,4.118
385,1,Comedy,14,4.214
385,2,Action,12,4.167
385,3,Thriller,9,4.444
385,4,Drama,9,3.889
385,5,Adventure,8,4.125
386,1,Drama,125,3.2
386,2,Comedy,96,2.693
386,3,Adventure,72,2.84
386,4,Animation,70,2.986
386,5,Thriller,69,2.587
387,1,Action,133,4.015
387,2,Comedy,115,4.07
387,3,Adventure,108,4.144
